filename,questionID,confidence,difficulty,TP,TN,FN,FP,correct
HIT02_24,15,3,4,0,0,0,1,0
HIT02_24,15,5,1,0,0,0,1,0
HIT02_24,15,3,4,0,0,0,1,0
HIT02_24,15,3,4,0,0,0,1,0
HIT02_24,15,5,4,0,1,0,0,1
HIT02_24,15,4,3,0,0,0,1,0
HIT02_24,15,4,4,0,0,0,1,0
HIT02_24,15,3,3,0,1,0,0,1
HIT02_24,15,5,4,0,1,0,0,1
HIT02_24,15,3,4,0,0,0,1,0
HIT02_24,15,4,4,0,1,0,0,1
HIT02_24,15,4,2,0,0,0,1,0
HIT02_24,15,5,5,0,0,0,1,0
HIT02_24,15,5,1,0,1,0,0,1
HIT02_24,15,5,4,0,1,0,0,1
HIT02_24,15,5,2,0,0,0,1,0
HIT02_24,15,2,2,0,0,0,1,0
HIT02_24,15,4,3,0,1,0,0,1
HIT02_24,15,4,5,0,1,0,0,1
HIT02_24,15,4,2,0,1,0,0,1
HIT02_24,13,4,4,0,0,0,1,0
HIT02_24,13,1,5,0,0,0,1,0
HIT02_24,13,0,5,0,0,0,0,0
HIT02_24,13,4,4,0,1,0,0,1
HIT02_24,13,4,2,0,1,0,0,1
HIT02_24,13,3,4,0,1,0,0,1
HIT02_24,13,3,3,0,1,0,0,1
HIT02_24,13,5,1,0,1,0,0,1
HIT02_24,13,2,4,0,1,0,0,1
HIT02_24,13,4,3,0,0,0,1,0
HIT02_24,13,4,2,0,1,0,0,1
HIT02_24,13,4,1,0,1,0,0,1
HIT02_24,13,5,1,0,1,0,0,1
HIT02_24,13,5,4,0,1,0,0,1
HIT02_24,13,5,1,0,1,0,0,1
HIT02_24,13,2,4,0,0,0,1,0
HIT02_24,13,4,3,0,1,0,0,1
HIT02_24,13,4,2,0,1,0,0,1
HIT02_24,13,5,2,0,1,0,0,1
HIT02_24,13,4,4,0,0,0,1,0
HIT02_24,11,4,4,0,0,0,1,0
HIT02_24,11,1,3,0,1,0,0,1
HIT02_24,11,2,3,0,0,0,1,0
HIT02_24,11,5,2,0,1,0,0,1
HIT02_24,11,0,4,0,0,0,0,0
HIT02_24,11,5,3,0,1,0,0,1
HIT02_24,11,2,3,0,0,0,1,0
HIT02_24,11,4,1,0,1,0,0,1
HIT02_24,11,5,2,0,1,0,0,1
HIT02_24,11,2,5,0,1,0,0,1
HIT02_24,11,4,2,0,1,0,0,1
HIT02_24,11,5,1,0,0,0,1,0
HIT02_24,11,5,1,0,0,0,1,0
HIT02_24,11,4,3,0,1,0,0,1
HIT02_24,11,5,1,0,0,0,1,0
HIT02_24,11,4,3,0,0,0,1,0
HIT02_24,11,4,4,0,1,0,0,1
HIT02_24,11,5,1,0,1,0,0,1
HIT02_24,11,5,1,0,1,0,0,1
HIT02_24,11,4,4,0,0,0,1,0
HIT02_24,10,0,2,0,0,0,0,0
HIT02_24,10,4,3,1,0,0,0,1
HIT02_24,10,3,3,0,0,1,0,0
HIT02_24,10,4,3,1,0,0,0,1
HIT02_24,10,4,3,1,0,0,0,1
HIT02_24,10,4,3,0,0,1,0,0
HIT02_24,10,5,2,1,0,0,0,1
HIT02_24,10,2,3,1,0,0,0,1
HIT02_24,10,0,3,0,0,0,0,0
HIT02_24,10,4,3,0,0,1,0,0
HIT02_24,10,3,3,0,0,1,0,0
HIT02_24,10,4,2,0,0,1,0,0
HIT02_24,10,5,3,1,0,0,0,1
HIT02_24,10,4,2,0,0,1,0,0
HIT02_24,10,3,2,1,0,0,0,1
HIT02_24,10,4,4,1,0,0,0,1
HIT02_24,10,5,2,0,0,1,0,0
HIT02_24,10,4,5,1,0,0,0,1
HIT02_24,10,0,2,0,0,0,0,0
HIT02_24,10,5,1,0,0,1,0,0
HIT02_24,14,4,2,1,0,0,0,1
HIT02_24,14,3,3,1,0,0,0,1
HIT02_24,14,4,3,1,0,0,0,1
HIT02_24,14,3,3,1,0,0,0,1
HIT02_24,14,4,2,1,0,0,0,1
HIT02_24,14,3,3,0,0,1,0,0
HIT02_24,14,5,1,0,0,1,0,0
HIT02_24,14,3,3,1,0,0,0,1
HIT02_24,14,5,2,0,0,1,0,0
HIT02_24,14,0,5,0,0,0,0,0
HIT02_24,14,3,3,0,0,1,0,0
HIT02_24,14,4,2,1,0,0,0,1
HIT02_24,14,5,2,0,0,1,0,0
HIT02_24,14,4,3,0,0,1,0,0
HIT02_24,14,4,2,0,0,1,0,0
HIT02_24,14,4,4,1,0,0,0,1
HIT02_24,14,3,3,0,0,1,0,0
HIT02_24,14,4,5,0,0,1,0,0
HIT02_24,14,0,2,0,0,0,0,0
HIT02_24,14,5,1,1,0,0,0,1
HIT02_24,12,5,1,0,1,0,0,1
HIT02_24,12,3,3,0,1,0,0,1
HIT02_24,12,0,4,0,0,0,0,0
HIT02_24,12,3,3,0,0,0,1,0
HIT02_24,12,4,2,0,1,0,0,1
HIT02_24,12,3,3,0,1,0,0,1
HIT02_24,12,5,1,0,1,0,0,1
HIT02_24,12,2,3,0,0,0,1,0
HIT02_24,12,5,2,0,1,0,0,1
HIT02_24,12,3,3,0,1,0,0,1
HIT02_24,12,4,3,0,1,0,0,1
HIT02_24,12,3,2,0,0,0,1,0
HIT02_24,12,4,2,0,1,0,0,1
HIT02_24,12,4,2,0,1,0,0,1
HIT02_24,12,3,3,0,1,0,0,1
HIT02_24,12,5,1,0,1,0,0,1
HIT02_24,12,3,5,0,1,0,0,1
HIT02_24,12,0,1,0,0,0,0,0
HIT02_24,12,5,1,0,1,0,0,1
HIT02_24,12,4,3,0,0,0,1,0
HIT01_8,7,1,5,0,1,0,0,1
HIT01_8,7,3,5,0,1,0,0,1
HIT01_8,7,5,2,0,1,0,0,1
HIT01_8,7,5,2,0,0,0,1,0
HIT01_8,7,4,3,0,0,0,1,0
HIT01_8,7,5,1,0,1,0,0,1
HIT01_8,7,5,2,0,1,0,0,1
HIT01_8,7,5,2,0,1,0,0,1
HIT01_8,7,5,3,0,1,0,0,1
HIT01_8,7,2,4,0,1,0,0,1
HIT01_8,7,1,5,0,0,0,1,0
HIT01_8,7,4,3,0,1,0,0,1
HIT01_8,7,2,4,0,0,0,1,0
HIT01_8,7,5,1,0,1,0,0,1
HIT01_8,7,3,5,0,1,0,0,1
HIT01_8,7,4,3,0,0,0,1,0
HIT01_8,7,4,3,0,1,0,0,1
HIT01_8,7,4,2,0,1,0,0,1
HIT01_8,7,4,3,0,1,0,0,1
HIT01_8,7,5,1,0,1,0,0,1
HIT01_8,3,1,5,0,1,0,0,1
HIT01_8,3,5,2,0,1,0,0,1
HIT01_8,3,5,2,0,1,0,0,1
HIT01_8,3,5,1,0,1,0,0,1
HIT01_8,3,5,1,0,1,0,0,1
HIT01_8,3,5,1,0,1,0,0,1
HIT01_8,3,5,2,0,1,0,0,1
HIT01_8,3,5,1,0,1,0,0,1
HIT01_8,3,5,3,0,1,0,0,1
HIT01_8,3,2,4,0,1,0,0,1
HIT01_8,3,0,5,0,0,0,0,0
HIT01_8,3,4,2,0,1,0,0,1
HIT01_8,3,4,4,0,1,0,0,1
HIT01_8,3,5,1,0,1,0,0,1
HIT01_8,3,5,3,0,1,0,0,1
HIT01_8,3,4,4,0,0,0,1,0
HIT01_8,3,4,3,0,1,0,0,1
HIT01_8,3,5,2,0,1,0,0,1
HIT01_8,3,4,2,0,1,0,0,1
HIT01_8,3,5,1,0,1,0,0,1
HIT01_8,9,0,5,0,0,0,0,0
HIT01_8,9,3,3,0,1,0,0,1
HIT01_8,9,5,5,0,1,0,0,1
HIT01_8,9,5,2,0,1,0,0,1
HIT01_8,9,5,1,0,1,0,0,1
HIT01_8,9,5,1,0,1,0,0,1
HIT01_8,9,4,2,0,1,0,0,1
HIT01_8,9,5,1,0,1,0,0,1
HIT01_8,9,5,2,0,1,0,0,1
HIT01_8,9,5,2,0,1,0,0,1
HIT01_8,9,5,2,0,1,0,0,1
HIT01_8,9,5,1,0,1,0,0,1
HIT01_8,9,4,2,0,0,0,1,0
HIT01_8,9,5,3,0,1,0,0,1
HIT01_8,9,2,4,0,1,0,0,1
HIT01_8,9,5,1,0,1,0,0,1
HIT01_8,9,5,1,0,1,0,0,1
HIT01_8,9,1,4,0,1,0,0,1
HIT01_8,9,0,5,0,0,0,0,0
HIT01_8,9,5,4,0,1,0,0,1
HIT01_8,6,5,2,0,1,0,0,1
HIT01_8,6,4,2,0,0,0,1,0
HIT01_8,6,5,3,0,0,0,1,0
HIT01_8,6,5,2,0,1,0,0,1
HIT01_8,6,5,2,0,1,0,0,1
HIT01_8,6,5,2,0,1,0,0,1
HIT01_8,6,3,3,0,0,0,1,0
HIT01_8,6,5,2,0,1,0,0,1
HIT01_8,6,4,4,0,0,0,1,0
HIT01_8,6,5,2,0,1,0,0,1
HIT01_8,6,5,1,0,1,0,0,1
HIT01_8,6,3,5,0,0,0,1,0
HIT01_8,6,0,4,0,0,0,0,0
HIT01_8,6,3,3,0,0,0,1,0
HIT01_8,6,5,3,0,0,0,1,0
HIT01_8,6,2,3,0,1,0,0,1
HIT01_8,6,5,1,0,1,0,0,1
HIT01_8,6,5,1,0,1,0,0,1
HIT01_8,6,5,1,0,1,0,0,1
HIT01_8,6,5,2,0,1,0,0,1
HIT01_8,2,5,1,0,1,0,0,1
HIT01_8,2,5,1,0,1,0,0,1
HIT01_8,2,4,4,0,1,0,0,1
HIT01_8,2,5,1,0,1,0,0,1
HIT01_8,2,5,1,0,1,0,0,1
HIT01_8,2,4,2,0,1,0,0,1
HIT01_8,2,5,1,0,1,0,0,1
HIT01_8,2,5,1,0,1,0,0,1
HIT01_8,2,4,4,0,0,0,1,0
HIT01_8,2,5,2,0,1,0,0,1
HIT01_8,2,5,1,0,1,0,0,1
HIT01_8,2,5,3,0,1,0,0,1
HIT01_8,2,4,1,0,1,0,0,1
HIT01_8,2,4,3,0,0,0,1,0
HIT01_8,2,5,2,0,1,0,0,1
HIT01_8,2,3,3,0,1,0,0,1
HIT01_8,2,5,1,0,1,0,0,1
HIT01_8,2,5,1,0,1,0,0,1
HIT01_8,2,5,5,0,1,0,0,1
HIT01_8,2,5,1,0,1,0,0,1
HIT01_8,8,5,1,0,1,0,0,1
HIT01_8,8,4,2,0,1,0,0,1
HIT01_8,8,2,3,0,1,0,0,1
HIT01_8,8,5,2,0,1,0,0,1
HIT01_8,8,4,3,0,1,0,0,1
HIT01_8,8,2,3,0,1,0,0,1
HIT01_8,8,5,1,0,1,0,0,1
HIT01_8,8,5,2,0,1,0,0,1
HIT01_8,8,4,3,0,1,0,0,1
HIT01_8,8,5,1,0,1,0,0,1
HIT01_8,8,4,4,0,1,0,0,1
HIT01_8,8,5,1,0,1,0,0,1
HIT01_8,8,1,5,0,1,0,0,1
HIT01_8,8,4,2,0,1,0,0,1
HIT01_8,8,3,3,0,1,0,0,1
HIT01_8,8,3,3,0,1,0,0,1
HIT01_8,8,4,4,0,0,0,1,0
HIT01_8,8,2,4,0,1,0,0,1
HIT01_8,8,5,2,0,1,0,0,1
HIT01_8,8,5,3,0,1,0,0,1
HIT01_8,4,4,2,0,0,1,0,0
HIT01_8,4,5,1,1,0,0,0,1
HIT01_8,4,5,4,1,0,0,0,1
HIT01_8,4,3,5,1,0,0,0,1
HIT01_8,4,5,1,1,0,0,0,1
HIT01_8,4,5,1,0,0,1,0,0
HIT01_8,4,5,1,1,0,0,0,1
HIT01_8,4,5,1,1,0,0,0,1
HIT01_8,4,4,3,1,0,0,0,1
HIT01_8,4,3,5,0,0,1,0,0
HIT01_8,4,0,5,0,0,0,0,0
HIT01_8,4,5,1,1,0,0,0,1
HIT01_8,4,5,1,1,0,0,0,1
HIT01_8,4,5,3,1,0,0,0,1
HIT01_8,4,4,3,1,0,0,0,1
HIT01_8,4,5,1,1,0,0,0,1
HIT01_8,4,5,1,1,0,0,0,1
HIT01_8,4,5,1,1,0,0,0,1
HIT01_8,4,5,2,1,0,0,0,1
HIT01_8,4,5,4,0,0,1,0,0
HIT01_8,0,4,2,0,1,0,0,1
HIT01_8,0,5,1,0,1,0,0,1
HIT01_8,0,5,2,0,1,0,0,1
HIT01_8,0,1,1,0,1,0,0,1
HIT01_8,0,5,5,0,1,0,0,1
HIT01_8,0,5,1,0,1,0,0,1
HIT01_8,0,4,2,0,1,0,0,1
HIT01_8,0,4,4,0,1,0,0,1
HIT01_8,0,0,4,0,0,0,0,0
HIT01_8,0,0,4,0,0,0,0,0
HIT01_8,0,5,1,0,1,0,0,1
HIT01_8,0,5,1,0,1,0,0,1
HIT01_8,0,5,3,0,1,0,0,1
HIT01_8,0,4,3,0,0,0,1,0
HIT01_8,0,5,1,0,1,0,0,1
HIT01_8,0,5,5,0,1,0,0,1
HIT01_8,0,3,2,0,1,0,0,1
HIT01_8,0,5,2,0,1,0,0,1
HIT01_8,0,5,1,0,1,0,0,1
HIT01_8,0,5,3,0,0,0,1,0
HIT03_6,18,5,1,0,1,0,0,1
HIT03_6,18,3,4,0,0,0,1,0
HIT03_6,18,5,1,0,1,0,0,1
HIT03_6,18,3,4,0,0,0,1,0
HIT03_6,18,5,2,0,1,0,0,1
HIT03_6,18,5,2,0,1,0,0,1
HIT03_6,18,0,5,0,0,0,0,0
HIT03_6,18,0,4,0,0,0,0,0
HIT03_6,18,4,4,0,1,0,0,1
HIT03_6,18,2,5,0,1,0,0,1
HIT03_6,18,3,4,0,0,0,1,0
HIT03_6,18,5,5,0,0,0,1,0
HIT03_6,18,5,2,0,1,0,0,1
HIT03_6,18,2,4,0,1,0,0,1
HIT03_6,18,4,2,0,1,0,0,1
HIT03_6,18,5,5,0,0,0,1,0
HIT03_6,18,5,4,0,1,0,0,1
HIT03_6,18,4,4,0,0,0,1,0
HIT03_6,18,5,1,0,1,0,0,1
HIT03_6,18,4,3,0,1,0,0,1
HIT03_6,17,3,2,0,1,0,0,1
HIT03_6,17,3,4,0,1,0,0,1
HIT03_6,17,5,2,0,1,0,0,1
HIT03_6,17,2,3,0,1,0,0,1
HIT03_6,17,5,2,0,1,0,0,1
HIT03_6,17,3,4,0,1,0,0,1
HIT03_6,17,4,2,0,1,0,0,1
HIT03_6,17,3,3,0,1,0,0,1
HIT03_6,17,2,4,0,0,0,1,0
HIT03_6,17,4,2,0,1,0,0,1
HIT03_6,17,4,4,0,1,0,0,1
HIT03_6,17,5,3,0,1,0,0,1
HIT03_6,17,4,4,0,1,0,0,1
HIT03_6,17,0,3,0,0,0,0,0
HIT03_6,17,4,3,0,1,0,0,1
HIT03_6,17,0,5,0,0,0,0,0
HIT03_6,17,2,5,0,1,0,0,1
HIT03_6,17,4,4,0,1,0,0,1
HIT03_6,17,0,4,0,0,0,0,0
HIT03_6,17,5,1,0,1,0,0,1
HIT03_6,29,5,1,0,1,0,0,1
HIT03_6,29,3,5,0,0,0,1,0
HIT03_6,29,5,2,0,1,0,0,1
HIT03_6,29,0,5,0,0,0,0,0
HIT03_6,29,5,3,0,0,0,1,0
HIT03_6,29,4,3,0,1,0,0,1
HIT03_6,29,0,4,0,0,0,0,0
HIT03_6,29,4,3,0,1,0,0,1
HIT03_6,29,4,3,0,1,0,0,1
HIT03_6,29,0,4,0,0,0,0,0
HIT03_6,29,3,3,0,1,0,0,1
HIT03_6,29,4,4,0,0,0,1,0
HIT03_6,29,2,4,0,0,0,1,0
HIT03_6,29,3,3,0,1,0,0,1
HIT03_6,29,5,5,0,0,0,1,0
HIT03_6,29,3,4,0,1,0,0,1
HIT03_6,29,0,5,0,0,0,0,0
HIT03_6,29,5,1,0,1,0,0,1
HIT03_6,29,3,3,0,1,0,0,1
HIT03_6,29,4,2,0,1,0,0,1
HIT03_6,19,5,1,0,1,0,0,1
HIT03_6,19,4,2,0,1,0,0,1
HIT03_6,19,4,2,0,1,0,0,1
HIT03_6,19,3,2,0,1,0,0,1
HIT03_6,19,4,2,0,1,0,0,1
HIT03_6,19,5,1,0,1,0,0,1
HIT03_6,19,5,5,0,1,0,0,1
HIT03_6,19,3,3,0,1,0,0,1
HIT03_6,19,3,4,0,1,0,0,1
HIT03_6,19,3,3,0,1,0,0,1
HIT03_6,19,4,4,0,1,0,0,1
HIT03_6,19,3,3,0,1,0,0,1
HIT03_6,19,2,2,0,1,0,0,1
HIT03_6,19,5,1,0,1,0,0,1
HIT03_6,19,5,1,0,1,0,0,1
HIT03_6,19,2,3,0,1,0,0,1
HIT03_6,19,5,3,0,1,0,0,1
HIT03_6,19,3,4,0,1,0,0,1
HIT03_6,19,5,2,0,1,0,0,1
HIT03_6,19,3,3,0,0,0,1,0
HIT03_6,28,3,3,0,1,0,0,1
HIT03_6,28,0,3,0,0,0,0,0
HIT03_6,28,2,4,0,1,0,0,1
HIT03_6,28,4,4,0,0,0,1,0
HIT03_6,28,0,3,0,0,0,0,0
HIT03_6,28,4,2,0,1,0,0,1
HIT03_6,28,4,4,0,1,0,0,1
HIT03_6,28,4,2,0,0,0,1,0
HIT03_6,28,3,3,0,0,0,1,0
HIT03_6,28,5,3,0,1,0,0,1
HIT03_6,28,5,5,0,0,0,1,0
HIT03_6,28,0,4,0,0,0,0,0
HIT03_6,28,4,1,0,1,0,0,1
HIT03_6,28,4,5,0,0,0,1,0
HIT03_6,28,1,2,0,1,0,0,1
HIT03_6,28,5,4,0,1,0,0,1
HIT03_6,28,4,2,0,1,0,0,1
HIT03_6,28,3,4,0,1,0,0,1
HIT03_6,28,5,5,0,0,0,1,0
HIT03_6,28,5,5,0,1,0,0,1
HIT01_8,5,1,3,0,1,0,0,1
HIT01_8,5,5,1,0,1,0,0,1
HIT01_8,5,5,1,0,1,0,0,1
HIT01_8,5,5,1,0,1,0,0,1
HIT01_8,5,3,2,0,0,0,1,0
HIT01_8,5,4,2,0,1,0,0,1
HIT01_8,5,5,1,0,1,0,0,1
HIT01_8,5,2,4,0,1,0,0,1
HIT01_8,5,4,3,0,1,0,0,1
HIT01_8,5,4,2,0,1,0,0,1
HIT01_8,5,5,2,0,1,0,0,1
HIT01_8,5,5,4,0,1,0,0,1
HIT01_8,5,4,2,0,1,0,0,1
HIT01_8,5,5,5,0,1,0,0,1
HIT01_8,5,4,3,0,0,0,1,0
HIT01_8,5,5,1,0,1,0,0,1
HIT01_8,5,5,1,0,1,0,0,1
HIT01_8,5,4,5,0,0,0,1,0
HIT01_8,5,4,2,0,1,0,0,1
HIT01_8,5,4,3,0,0,0,1,0
HIT03_6,30,0,5,0,0,0,0,0
HIT03_6,30,3,4,0,0,1,0,0
HIT03_6,30,3,4,1,0,0,0,1
HIT03_6,30,2,4,0,0,1,0,0
HIT03_6,30,4,2,1,0,0,0,1
HIT03_6,30,5,5,1,0,0,0,1
HIT03_6,30,5,3,0,0,1,0,0
HIT03_6,30,2,4,0,0,1,0,0
HIT03_6,30,3,2,0,0,1,0,0
HIT03_6,30,4,3,0,0,1,0,0
HIT03_6,30,3,3,1,0,0,0,1
HIT03_6,30,2,5,1,0,0,0,1
HIT03_6,30,0,3,0,0,0,0,0
HIT03_6,30,3,3,0,0,1,0,0
HIT03_6,30,5,1,0,0,1,0,0
HIT03_6,30,2,5,0,0,1,0,0
HIT03_6,30,5,1,0,0,1,0,0
HIT03_6,30,3,4,1,0,0,0,1
HIT03_6,30,3,3,0,0,1,0,0
HIT03_6,30,0,5,0,0,0,0,0
HIT03_6,22,4,2,0,0,0,1,0
HIT03_6,22,5,4,0,1,0,0,1
HIT03_6,22,4,2,0,0,0,1,0
HIT03_6,22,5,1,0,1,0,0,1
HIT03_6,22,4,3,0,1,0,0,1
HIT03_6,22,4,3,0,0,0,1,0
HIT03_6,22,4,4,0,1,0,0,1
HIT03_6,22,5,1,0,1,0,0,1
HIT03_6,22,5,2,0,0,0,1,0
HIT03_6,22,3,3,0,0,0,1,0
HIT03_6,22,2,3,0,1,0,0,1
HIT03_6,22,5,1,0,1,0,0,1
HIT03_6,22,0,5,0,0,0,0,0
HIT03_6,22,0,5,0,0,0,0,0
HIT03_6,22,4,1,0,1,0,0,1
HIT03_6,22,0,4,0,0,0,0,0
HIT03_6,22,4,4,0,1,0,0,1
HIT03_6,22,2,2,0,1,0,0,1
HIT03_6,22,5,3,0,1,0,0,1
HIT03_6,22,3,3,0,1,0,0,1
HIT01_8,1,4,3,1,0,0,0,1
HIT01_8,1,5,1,0,0,1,0,0
HIT01_8,1,5,2,1,0,0,0,1
HIT01_8,1,5,1,1,0,0,0,1
HIT01_8,1,5,2,1,0,0,0,1
HIT01_8,1,5,1,1,0,0,0,1
HIT01_8,1,4,2,0,0,1,0,0
HIT01_8,1,3,3,1,0,0,0,1
HIT01_8,1,4,3,1,0,0,0,1
HIT01_8,1,4,2,1,0,0,0,1
HIT01_8,1,4,3,1,0,0,0,1
HIT01_8,1,5,5,0,0,1,0,0
HIT01_8,1,4,2,0,0,1,0,0
HIT01_8,1,4,4,0,0,1,0,0
HIT01_8,1,4,4,1,0,0,0,1
HIT01_8,1,5,1,1,0,0,0,1
HIT01_8,1,5,1,1,0,0,0,1
HIT01_8,1,5,4,0,0,1,0,0
HIT01_8,1,4,3,0,0,1,0,0
HIT01_8,1,4,4,0,0,1,0,0
HIT03_6,24,2,4,0,0,0,1,0
HIT03_6,24,3,3,0,0,0,1,0
HIT03_6,24,3,3,0,0,0,1,0
HIT03_6,24,0,1,0,0,0,0,0
HIT03_6,24,3,3,0,0,0,1,0
HIT03_6,24,5,5,0,0,0,1,0
HIT03_6,24,5,3,0,1,0,0,1
HIT03_6,24,2,3,0,0,0,1,0
HIT03_6,24,3,2,0,0,0,1,0
HIT03_6,24,3,3,0,1,0,0,1
HIT03_6,24,3,4,0,1,0,0,1
HIT03_6,24,4,4,0,0,0,1,0
HIT03_6,24,4,2,0,1,0,0,1
HIT03_6,24,5,1,0,1,0,0,1
HIT03_6,24,5,1,0,1,0,0,1
HIT03_6,24,3,5,0,1,0,0,1
HIT03_6,24,5,1,0,1,0,0,1
HIT03_6,24,5,1,0,1,0,0,1
HIT03_6,24,5,5,0,1,0,0,1
HIT03_6,24,5,5,0,1,0,0,1
HIT03_6,23,3,4,0,0,1,0,0
HIT03_6,23,0,5,0,0,0,0,0
HIT03_6,23,3,4,1,0,0,0,1
HIT03_6,23,3,4,1,0,0,0,1
HIT03_6,23,5,2,1,0,0,0,1
HIT03_6,23,0,4,0,0,0,0,0
HIT03_6,23,3,3,0,0,1,0,0
HIT03_6,23,3,4,1,0,0,0,1
HIT03_6,23,0,4,0,0,0,0,0
HIT03_6,23,4,4,1,0,0,0,1
HIT03_6,23,2,4,1,0,0,0,1
HIT03_6,23,4,2,1,0,0,0,1
HIT03_6,23,5,5,1,0,0,0,1
HIT03_6,23,0,4,0,0,0,0,0
HIT03_6,23,4,4,0,0,1,0,0
HIT03_6,23,5,1,1,0,0,0,1
HIT03_6,23,0,3,0,0,0,0,0
HIT03_6,23,0,3,0,0,0,0,0
HIT03_6,23,3,3,1,0,0,0,1
HIT03_6,23,3,4,1,0,0,0,1
HIT03_6,20,5,2,0,0,1,0,0
HIT03_6,20,5,2,0,0,1,0,0
HIT03_6,20,4,3,0,0,1,0,0
HIT03_6,20,4,1,0,0,1,0,0
HIT03_6,20,3,4,1,0,0,0,1
HIT03_6,20,4,3,0,0,1,0,0
HIT03_6,20,4,3,0,0,1,0,0
HIT03_6,20,4,4,0,0,1,0,0
HIT03_6,20,2,4,0,0,1,0,0
HIT03_6,20,0,4,0,0,0,0,0
HIT03_6,20,3,5,1,0,0,0,1
HIT03_6,20,4,4,0,0,1,0,0
HIT03_6,20,4,3,1,0,0,0,1
HIT03_6,20,4,3,1,0,0,0,1
HIT03_6,20,5,2,0,0,1,0,0
HIT03_6,20,5,5,0,0,1,0,0
HIT03_6,20,4,4,0,0,1,0,0
HIT03_6,20,3,3,0,0,1,0,0
HIT03_6,20,3,5,0,0,1,0,0
HIT03_6,20,0,5,0,0,0,0,0
HIT03_6,31,0,5,0,0,0,0,0
HIT03_6,31,5,2,0,0,0,1,0
HIT03_6,31,0,3,0,0,0,0,0
HIT03_6,31,4,1,0,1,0,0,1
HIT03_6,31,1,1,0,1,0,0,1
HIT03_6,31,5,2,0,1,0,0,1
HIT03_6,31,5,2,0,1,0,0,1
HIT03_6,31,4,4,0,0,0,1,0
HIT03_6,31,4,3,0,0,0,1,0
HIT03_6,31,0,5,0,0,0,0,0
HIT03_6,31,4,5,0,1,0,0,1
HIT03_6,31,4,4,0,1,0,0,1
HIT03_6,31,2,4,0,0,0,1,0
HIT03_6,31,4,4,0,1,0,0,1
HIT03_6,31,3,3,0,0,0,1,0
HIT03_6,31,5,5,0,1,0,0,1
HIT03_6,31,3,3,0,0,0,1,0
HIT03_6,31,4,4,0,1,0,0,1
HIT03_6,31,3,4,0,1,0,0,1
HIT03_6,31,3,3,0,1,0,0,1
HIT03_6,21,2,4,0,0,0,1,0
HIT03_6,21,0,5,0,0,0,0,0
HIT03_6,21,4,3,0,1,0,0,1
HIT03_6,21,0,4,0,0,0,0,0
HIT03_6,21,4,1,0,1,0,0,1
HIT03_6,21,5,3,0,1,0,0,1
HIT03_6,21,5,3,0,1,0,0,1
HIT03_6,21,4,3,0,0,0,1,0
HIT03_6,21,4,3,0,1,0,0,1
HIT03_6,21,3,4,0,1,0,0,1
HIT03_6,21,0,3,0,0,0,0,0
HIT03_6,21,5,3,0,1,0,0,1
HIT03_6,21,3,3,0,1,0,0,1
HIT03_6,21,4,4,0,1,0,0,1
HIT03_6,21,5,3,0,1,0,0,1
HIT03_6,21,5,1,0,1,0,0,1
HIT03_6,21,0,3,0,0,0,0,0
HIT03_6,21,4,2,0,1,0,0,1
HIT03_6,21,1,4,0,1,0,0,1
HIT03_6,21,4,3,0,1,0,0,1
HIT03_6,25,5,2,0,0,0,1,0
HIT03_6,25,3,4,0,0,0,1,0
HIT03_6,25,0,4,0,0,0,0,0
HIT03_6,25,5,1,0,1,0,0,1
HIT03_6,25,5,5,0,0,0,1,0
HIT03_6,25,4,2,0,0,0,1,0
HIT03_6,25,5,1,0,0,0,1,0
HIT03_6,25,0,5,0,0,0,0,0
HIT03_6,25,4,4,0,1,0,0,1
HIT03_6,25,0,5,0,0,0,0,0
HIT03_6,25,5,4,0,1,0,0,1
HIT03_6,25,0,5,0,0,0,0,0
HIT03_6,25,5,2,0,0,0,1,0
HIT03_6,25,4,3,0,0,0,1,0
HIT03_6,25,3,3,0,1,0,0,1
HIT03_6,25,5,5,0,1,0,0,1
HIT03_6,25,3,3,0,1,0,0,1
HIT03_6,25,3,3,0,0,0,1,0
HIT03_6,25,3,3,0,1,0,0,1
HIT03_6,25,4,4,0,1,0,0,1
HIT03_6,32,3,4,1,0,0,0,1
HIT03_6,32,4,4,1,0,0,0,1
HIT03_6,32,2,3,1,0,0,0,1
HIT03_6,32,0,4,0,0,0,0,0
HIT03_6,32,5,2,0,0,1,0,0
HIT03_6,32,3,4,0,0,1,0,0
HIT03_6,32,2,3,0,0,1,0,0
HIT03_6,32,3,3,0,0,1,0,0
HIT03_6,32,3,5,1,0,0,0,1
HIT03_6,32,5,4,1,0,0,0,1
HIT03_6,32,3,4,0,0,1,0,0
HIT03_6,32,3,4,1,0,0,0,1
HIT03_6,32,2,4,1,0,0,0,1
HIT03_6,32,5,4,0,0,1,0,0
HIT03_6,32,4,3,0,0,1,0,0
HIT03_6,32,0,5,0,0,0,0,0
HIT03_6,32,3,3,1,0,0,0,1
HIT03_6,32,3,5,1,0,0,0,1
HIT03_6,32,2,5,1,0,0,0,1
HIT03_6,32,2,5,0,0,1,0,0
HIT03_6,26,2,4,0,1,0,0,1
HIT03_6,26,5,2,0,1,0,0,1
HIT03_6,26,4,3,0,0,0,1,0
HIT03_6,26,5,1,0,1,0,0,1
HIT03_6,26,0,4,0,0,0,0,0
HIT03_6,26,4,3,0,0,0,1,0
HIT03_6,26,3,3,0,0,0,1,0
